ID,Time,PLCCellID_CE,PLCCellIDClass_CE,BacirEchk_CE,MESSENDOUTCELLPOS,MESSENDOUTCELLID,PLCTrayID_CE,acirVP12_CE,acirRP12_CE,CellThicknessP12_CE,PLCStartTime_CE,PLCCompleteTme_CE,mOhm
1786661,2026/8/12 02:17,MW2045B55845,A26,NULL,9,                    ,A23909,3.24E+00,8.20E-04,18115,NULL,268,0.00048
1786660,2026/8/12 02:17,MW2045B55847,A26,NULL,9,                    ,A23909,3.24E+00,8.10E-04,18279,NULL,268,0.00076
1786659,2026/8/12 02:17,MW2045B57925,A26,NULL,9,                    ,A23909,3.24E+00,9.60E-04,18198,NULL,268,0.00007
1786658,2026/8/12 02:16,MW2045B57185,A25,NULL,8,                    ,A23909,3.24E+00,9.40E-04,18253,NULL,268,0.00029
1786657,2026/8/12 02:16,MW2045B57184,A25,NULL,8,                    ,A23909,3.24E+00,1.00E-03,18247,NULL,268,0.0007
1786656,2026/8/12 02:15,MW2045B57919,A26,NULL,9,                    ,A23909,3.24E+00,9.70E-04,18265,NULL,268,0.00012
1786655,2026/8/12 02:15,MW2045B57915,A26,NULL,9,                    ,A23909,3.24E+00,1.04E-03,18037,NULL,268,0.00096
1786654,2026/8/12 02:15,MW2045B57916,A26,NULL,9,                    ,A23909,3.24E+00,9.20E-04,18196,NULL,268,0.00007
1786653,2026/8/12 02:14,MW2045B57913,A26,NULL,9,                    ,A23909,3.24E+00,8.70E-04,18245,NULL,268,0.00074
1786652,2026/8/12 02:14,MW2045B55856,A26,NULL,9,                    ,A23909,3.24E+00,8.30E-04,18352,NULL,268,0.00055
1786651,2026/8/12 02:13,MW2045B55873,A26,NULL,9,                    ,A23909,3.23E+00,8.10E-04,18308,NULL,268,0.00093
1786650,2026/8/12 02:13,MW2017B07087,ANZ,NULL,18,NULL,A01385,3.22E+00,7.90E-04,18688,NULL,268,0.0005
1786649,2026/8/12 02:12,MW2017B07088,O,NULL,1,NULL,A01385,0.00E+00,0.00E+00,18674,NULL,268,0.00084
1786648,2026/8/12 02:10,MW2017B07915,C23,NULL,23,NULL,A01385,3.22E+00,8.30E-04,18884,NULL,268,0.00069
1786647,2026/8/12 02:10,MW2017B07841,C21,NULL,21,NULL,A01385,3.21E+00,8.60E-04,18861,NULL,268,0.00046
1786646,2026/8/12 02:10,MW2017B07868,ANZ,NULL,18,NULL,A01385,3.22E+00,7.30E-04,18768,NULL,268,0.00078
1786645,2026/8/12 02:09,MW2045B57460,A25,NULL,8,                    ,A16661,3.24E+00,9.30E-04,18264,NULL,268,0.00001
1786644,2026/8/12 02:09,MW2017B07914,ANZ,NULL,18,NULL,A01385,3.22E+00,7.70E-04,18854,NULL,268,0.00087
1786643,2026/8/12 02:09,MW2045B57457,A26,NULL,9,                    ,A16661,3.24E+00,8.20E-04,18140,NULL,268,0.00064
1786642,2026/8/12 02:09,MW2017B07444,C21,NULL,21,NULL,A01385,3.22E+00,8.20E-04,18657,NULL,268,0.00056
1786641,2026/8/12 02:09,MW2045B57456,A25,NULL,8,                    ,A16661,3.24E+00,9.10E-04,18229,NULL,268,0.00061
1786640,2026/8/12 02:08,MW2017B07908,C23,NULL,23,NULL,A01385,3.21E+00,8.10E-04,18577,NULL,268,0.00091
1786639,2026/8/12 02:08,MW2045B57674,A25,NULL,8,                    ,A16661,3.24E+00,8.90E-04,18227,NULL,268,0.00047
1786638,2026/8/12 02:08,MW2017B09206,ANZ,NULL,18,NULL,A01385,3.22E+00,7.20E-04,18902,NULL,268,0.00029
1786637,2026/8/12 02:08,MW2045B41342,A27,NULL,10,                    ,A16661,3.24E+00,1.00E-03,18336,NULL,268,0.00049
1786636,2026/8/12 02:07,MW2045B57346,A25,NULL,8,NULL,A01385,3.24E+00,8.60E-04,18620,NULL,268,0.00008
1786635,2026/8/12 02:07,MW2045B41341,C25,NULL,25,                    ,A16661,3.23E+00,9.80E-04,18263,NULL,268,0.00079
1786634,2026/8/12 02:07,MW2045B57347,ANZ,NULL,18,NULL,A01385,3.24E+00,7.30E-04,18537,NULL,268,0.00037
1786633,2026/8/12 02:07,MW2045B41363,C26,NULL,26,                    ,A16661,3.24E+00,1.12E-03,18123,NULL,268,0.00068
1786632,2026/8/12 02:07,MW2045B41362,A27,NULL,10,                    ,A16661,3.24E+00,9.50E-04,18266,NULL,268,0.00014
1786631,2026/8/12 02:06,MW2045B57348,ANZ,NULL,18,NULL,A01385,3.24E+00,7.50E-04,18694,NULL,268,0.00003
1786630,2026/8/12 02:06,MW2045B57669,A25,NULL,8,                    ,A16661,3.24E+00,8.90E-04,18159,NULL,268,0.0007
1786629,2026/8/12 02:06,MW2045B57398,A26,NULL,9,NULL,A21011,3.24E+00,9.10E-04,18736,NULL,268,0.00093
1786628,2026/8/12 02:06,MW2045B57164,A25,NULL,8,                    ,A16661,3.24E+00,1.00E-03,18370,NULL,268,0.00004
1786627,2026/8/12 02:06,MW2045B44347,A21,NULL,4,NULL,A21011,3.24E+00,1.42E-03,18649,NULL,268,0.00089
1786626,2026/8/12 02:05,MW2045B57165,A25,NULL,8,                    ,A16661,3.24E+00,9.60E-04,18251,NULL,268,0.00037
1786625,2026/8/12 02:05,MW2045B43500,A26,NULL,9,NULL,A21011,3.24E+00,9.40E-04,18810,NULL,268,0.00019
1786624,2026/8/12 02:05,MW2045B55953,A26,NULL,9,                    ,A16661,3.24E+00,8.10E-04,18262,NULL,268,0.0001
1786623,2026/8/12 02:05,MW2045B44336,A23,NULL,6,NULL,A21011,3.24E+00,1.22E-03,18756,NULL,268,0.00049
1786622,2026/8/12 02:04,MW2044B11996,O,NULL,1,NULL,A21011,0.00E+00,0.00E+00,18503,NULL,268,0.00039
1786621,2026/8/12 02:02,MW2045B43457,A25,NULL,8,                    ,A24703,3.24E+00,1.01E-03,18299,NULL,268,0.00029
1786620,2026/8/12 02:01,MW2045B57397,A26,NULL,9,                    ,A24703,3.24E+00,9.20E-04,18218,NULL,268,0.00096
1786619,2026/8/12 02:01,MW2045B57396,A26,NULL,9,                    ,A24703,3.24E+00,1.03E-03,18330,NULL,268,0.00038
1786618,2026/8/12 02:01,MW2045B43470,A25,NULL,8,                    ,A24703,3.24E+00,1.02E-03,18294,NULL,268,0.00095
1786617,2026/8/12 02:00,MW2045B57395,A26,NULL,9,                    ,A24703,3.24E+00,1.04E-03,18307,NULL,268,0.00034
1786616,2026/8/12 02:00,MW2045B43504,A26,NULL,9,                    ,A24703,3.24E+00,1.15E-03,18274,NULL,268,0.00041
1786615,2026/8/12 02:00,MW2045B57394,A26,NULL,9,                    ,A24703,3.24E+00,8.50E-04,18327,NULL,268,0.0002
1786614,2026/8/12 01:59,MW2045B43529,A24,NULL,7,                    ,A24703,3.24E+00,1.20E-03,18137,NULL,268,0.00034
1786613,2026/8/12 01:59,MW2045B57393,A26,NULL,9,                    ,A24703,3.24E+00,9.30E-04,18291,NULL,268,0.00073
1786612,2026/8/12 01:58,MW2045B57392,A26,NULL,9,                    ,A24703,3.24E+00,1.01E-03,18385,NULL,268,0.00064
1786611,2026/8/12 01:58,MW2045B43530,A25,NULL,8,                    ,A24703,3.24E+00,1.10E-03,18075,NULL,268,0.0002
1786610,2026/8/12 01:58,MW2045B44307,A21,NULL,4,                    ,A24703,3.24E+00,1.51E-03,18265,NULL,268,0.00073
1786609,2026/8/12 01:57,MW2045B47091,A25,NULL,8,                    ,A17916,3.24E+00,8.60E-04,18058,NULL,268,0.0006
1786608,2026/8/12 01:57,MW2045B44329,A23,NULL,6,NULL,A21011,3.24E+00,1.22E-03,18654,NULL,268,0.00059
1786607,2026/8/12 01:57,MW2044B22603,C26,NULL,26,                    ,A17916,3.24E+00,8.10E-04,18296,NULL,268,0.00042
1786606,2026/8/12 01:56,MW2044B11995,B22,NULL,12,NULL,A21011,3.24E+00,1.08E-03,18586,NULL,268,0.00044
1786605,2026/8/12 01:56,MW2045B48134,C25,NULL,25,                    ,A17916,3.24E+00,8.90E-04,18306,NULL,268,0.00013
1786604,2026/8/12 01:56,MW2045B47769,ANZ,NULL,18,NULL,A21011,3.24E+00,7.50E-04,18699,NULL,268,0.00073
1786603,2026/8/12 01:56,MW2045B44345,A22,NULL,5,                    ,A17916,3.24E+00,1.38E-03,18140,NULL,268,0.00026
1786602,2026/8/12 01:55,MW2044B11994,B22,NULL,12,NULL,A21011,3.24E+00,1.07E-03,18513,NULL,268,0.00048
1786601,2026/8/12 01:55,MW2045B42088,A25,NULL,8,                    ,A17916,3.24E+00,9.40E-04,17989,NULL,268,0.00022
1786600,2026/8/12 01:55,MW2045B44360,A24,NULL,7,                    ,A17916,3.24E+00,1.22E-03,18119,NULL,268,0.00023
1786599,2026/8/12 01:55,MW2045B47770,ANZ,NULL,18,NULL,A21011,3.24E+00,7.40E-04,18874,NULL,268,0.0005
1786598,2026/8/12 01:55,MW2045B42086,A26,NULL,9,                    ,A17916,3.24E+00,9.30E-04,18113,NULL,268,0.00002
1786597,2026/8/12 01:55,MW2044B11981,B23,NULL,13,NULL,A21011,3.24E+00,9.10E-04,18530,NULL,268,0.00049
1786596,2026/8/12 01:54,MW2045B44359,A21,NULL,4,                    ,A17916,3.24E+00,1.51E-03,18177,NULL,268,0.00027
1786595,2026/8/12 01:54,MW2045B44332,A24,NULL,7,NULL,A21011,3.24E+00,1.17E-03,18629,NULL,268,0.00004
1786594,2026/8/12 01:54,MW2045B44358,A25,NULL,8,                    ,A17916,3.24E+00,1.17E-03,18160,NULL,268,0.00014
1786593,2026/8/12 01:54,MW2044B22052,C25,NULL,25,NULL,A23070,3.24E+00,8.50E-04,18660,NULL,268,0.0006
1786592,2026/8/12 01:53,MW2044B11979,B23,NULL,13,                    ,A17916,3.24E+00,9.60E-04,18147,NULL,268,0.00037
1786591,2026/8/12 01:53,MW2045B43509,A25,NULL,8,NULL,A23070,3.24E+00,1.09E-03,18812,NULL,268,0.00054
1786590,2026/8/12 01:53,MW2045B44357,A22,NULL,5,                    ,A17916,3.24E+00,1.45E-03,18139,NULL,268,0.00011
1786589,2026/8/12 01:53,MW2044B22053,ANZ,NULL,18,NULL,A23070,3.24E+00,7.70E-04,18628,NULL,268,0.00027
1786588,2026/8/12 01:53,MW2044B11980,B23,NULL,13,                    ,A17916,3.24E+00,9.60E-04,18271,NULL,268,0.00019
1786587,2026/8/12 01:52,MW2045B44401,A23,NULL,6,NULL,A23070,3.24E+00,1.26E-03,18719,NULL,268,0.00083
1786586,2026/8/12 01:52,MW2044B22055,C26,NULL,26,                    ,A18184,3.24E+00,9.20E-04,18417,NULL,268,0.00071
1786585,2026/8/12 01:52,MW2044B22050,ANZ,NULL,18,NULL,A23070,3.24E+00,8.00E-04,18572,NULL,268,0.00001
1786584,2026/8/12 01:52,MW2044B22054,C26,NULL,26,                    ,A18184,3.24E+00,8.80E-04,18420,NULL,268,0.00049
1786583,2026/8/12 01:51,MW2045B43537,A25,NULL,8,NULL,A23070,3.24E+00,1.07E-03,18704,NULL,268,0.00017
1786582,2026/8/12 01:51,MW2044B23373,A26,NULL,9,                    ,A18184,3.24E+00,8.40E-04,18383,NULL,268,0.00018
1786581,2026/8/12 01:51,MW2044B22051,ANZ,NULL,18,NULL,A23070,3.24E+00,8.00E-04,18652,NULL,268,0.00013
1786580,2026/8/12 01:51,MW2044B22116,C24,NULL,24,                    ,A18184,3.24E+00,8.30E-04,18343,NULL,268,0.00055
1786579,2026/8/12 01:51,MW2045B44335,A25,NULL,8,NULL,A23070,3.24E+00,1.10E-03,18735,NULL,268,0.00078
1786578,2026/8/12 01:51,MW2044B22772,A26,NULL,9,                    ,A18184,3.24E+00,8.30E-04,18362,NULL,268,0.00039
1786577,2026/8/12 01:50,MW2045B47683,A26,NULL,9,                    ,A18184,3.24E+00,9.00E-04,18042,NULL,268,0.00044
1786576,2026/8/12 01:50,MW2044B22048,A26,NULL,9,NULL,A23070,3.24E+00,8.30E-04,18603,NULL,268,0.00032
1786575,2026/8/12 01:50,MW2045B43499,A22,NULL,5,                    ,A18184,3.23E+00,1.10E-03,18363,NULL,268,0.00091
1786574,2026/8/12 01:50,MW2045B57644,A26,NULL,9,NULL,A23070,3.24E+00,8.90E-04,18550,NULL,268,0.00049
1786573,2026/8/12 01:49,MW2045B43512,A25,NULL,8,                    ,A18184,3.24E+00,8.70E-04,18286,NULL,268,0.00029
1786572,2026/8/12 01:49,MW2045B57641,A26,NULL,9,NULL,A23070,3.24E+00,8.70E-04,18655,NULL,268,0.00096
1786571,2026/8/12 01:49,MW2045B43510,A25,NULL,8,                    ,A18184,3.24E+00,1.16E-03,18177,NULL,268,0.00054
1786570,2026/8/12 01:49,MW2045B57400,A25,NULL,8,NULL,A23070,3.24E+00,9.30E-04,18645,NULL,268,0.00038
1786569,2026/8/12 01:49,MW2045B43505,A26,NULL,9,                    ,A18184,3.24E+00,1.24E-03,18274,NULL,268,0.00008
1786568,2026/8/12 01:48,MW2045B57666,A25,NULL,8,NULL,A19031,3.24E+00,8.90E-04,18567,NULL,268,0.0002
1786567,2026/8/12 01:48,MW2045B43507,A25,NULL,8,                    ,A18184,3.24E+00,8.90E-04,18403,NULL,268,0.00095
1786566,2026/8/12 01:48,MW2045B44379,A22,NULL,5,NULL,A19031,3.24E+00,1.37E-03,18682,NULL,268,0.00087
1786565,2026/8/12 01:48,MW2045B52424,A23,NULL,6,                    ,A18184,3.24E+00,8.40E-04,18210,NULL,268,0.00084
1786564,2026/8/12 01:47,MW2045B44378,A23,NULL,6,NULL,A19031,3.24E+00,1.10E-03,18837,NULL,268,0.00042
1786563,2026/8/12 01:47,MW2045B44348,A23,NULL,6,                    ,A17005,3.24E+00,1.26E-03,18248,NULL,268,0.00098
1786562,2026/8/12 01:47,MW2045B57668,ANZ,NULL,18,NULL,A19031,3.24E+00,8.00E-04,18642,NULL,268,0.00085
1786561,2026/8/12 01:47,MW2045B57665,A25,NULL,8,                    ,A17005,3.24E+00,8.70E-04,18150,NULL,268,0.00027
1786560,2026/8/12 01:46,MW2045B57461,O,NULL,1,NULL,A19031,0.00E+00,0.00E+00,18597,NULL,268,0.00011
1786559,2026/8/12 01:46,MW2045B57664,A25,NULL,8,                    ,A17005,3.24E+00,8.50E-04,18285,NULL,268,0.00041
1786558,2026/8/12 01:46,MW2045B44350,A21,NULL,4,                    ,A17005,3.24E+00,1.53E-03,18241,NULL,268,0.00026
1786557,2026/8/12 01:46,MW2045B57651,A25,NULL,8,                    ,A17005,3.24E+00,9.00E-04,18272,NULL,268,0.00098
1786556,2026/8/12 01:45,MW2045B44351,A24,NULL,7,                    ,A17005,3.24E+00,1.24E-03,18120,NULL,268,0.00024
1786555,2026/8/12 01:45,MW2045B57645,A25,NULL,8,                    ,A17005,3.24E+00,8.30E-04,18323,NULL,268,0.00002
1786554,2026/8/12 01:44,MW2045B41364,C25,NULL,25,                    ,A17005,3.24E+00,1.17E-03,18223,NULL,268,0.00067
1786553,2026/8/12 01:44,MW2045B57350,A26,NULL,9,                    ,A17005,3.24E+00,1.02E-03,18310,NULL,268,0.00042
1786552,2026/8/12 01:44,MW2045B57402,A26,NULL,9,                    ,A17005,3.23E+00,8.90E-04,18250,NULL,268,0.00076
1786551,2026/8/12 01:43,MW2045B41340,A25,NULL,8,                    ,A17005,3.24E+00,1.14E-03,18180,NULL,268,0.00014
1786550,2026/8/12 01:43,MW2045B57401,A26,NULL,9,                    ,A17005,3.24E+00,8.60E-04,18254,NULL,268,0.00084
1786549,2026/8/12 01:42,MW2045B42085,A27,NULL,10,                    ,A12568,3.24E+00,9.20E-04,18232,NULL,268,0.00089
1786548,2026/8/12 01:42,MW2045B44377,A23,NULL,6,NULL,A19031,3.24E+00,1.22E-03,18694,NULL,268,0.00097
1786547,2026/8/12 01:42,MW2045B41360,A27,NULL,10,                    ,A12568,3.24E+00,9.40E-04,18294,NULL,268,0.00002
1786546,2026/8/12 01:42,MW2045B57649,A26,NULL,9,NULL,A19031,3.24E+00,8.10E-04,18477,NULL,268,0.00012
1786545,2026/8/12 01:42,MW2045B41254,A26,NULL,9,                    ,A12568,3.24E+00,1.16E-03,18164,NULL,268,0.0004
1786544,2026/8/12 01:41,MW2045B41266,A26,NULL,9,                    ,A12568,3.24E+00,1.14E-03,18307,NULL,268,0.00089
1786543,2026/8/12 01:41,MW2045B44376,A25,NULL,8,NULL,A19031,3.24E+00,1.09E-03,18747,NULL,268,0.00037
1786542,2026/8/12 01:41,MW2045B57297,A26,NULL,9,                    ,A12568,3.24E+00,9.00E-04,18316,NULL,268,0.00049
1786541,2026/8/12 01:41,MW2045B44375,A23,NULL,6,NULL,A19031,3.24E+00,1.29E-03,18746,NULL,268,0.00063
1786540,2026/8/12 01:40,MW2045B47090,A25,NULL,8,                    ,A12568,3.24E+00,9.70E-04,18115,NULL,268,0.00036
1786539,2026/8/12 01:40,MW2045B44374,A22,NULL,5,NULL,A19031,3.24E+00,1.38E-03,18684,NULL,268,0.00039
1786538,2026/8/12 01:40,MW2045B57296,A26,NULL,9,                    ,A12568,3.24E+00,9.70E-04,18295,NULL,268,0.00047
1786537,2026/8/12 01:40,MW2045B44373,A22,NULL,5,NULL,A19031,3.24E+00,1.09E-03,18761,NULL,268,0.00083
1786536,2026/8/12 01:40,MW2045B57295,A26,NULL,9,                    ,A12568,3.24E+00,1.05E-03,18420,NULL,268,0.00066
1786535,2026/8/12 01:39,MW2045B44372,A25,NULL,8,NULL,A19031,3.24E+00,1.10E-03,18770,NULL,268,0.00039
1786534,2026/8/12 01:39,MW2045B57294,A26,NULL,9,                    ,A12568,3.24E+00,8.80E-04,18315,NULL,268,0.00006
1786533,2026/8/12 01:39,MW2045B42181,A25,NULL,8,NULL,A14205,3.24E+00,9.10E-04,18632,NULL,268,0.00026
1786532,2026/8/12 01:39,MW2045B57293,A25,NULL,8,                    ,A12568,3.24E+00,9.70E-04,18318,NULL,268,0.00021
1786531,2026/8/12 01:38,MW2045B42135,A25,NULL,8,NULL,A14205,3.24E+00,8.90E-04,18617,NULL,268,0.00031
1786530,2026/8/12 01:38,MW2045B57511,A25,NULL,8,                    ,A12568,3.24E+00,1.01E-03,18365,NULL,268,0.00091
1786529,2026/8/12 01:38,MW2044B23371,ANZ,NULL,18,NULL,A14205,3.24E+00,7.30E-04,18600,NULL,268,0.00028
1786528,2026/8/12 01:38,MW2045B58035,A26,NULL,9,                    ,A12568,3.24E+00,1.00E-03,18186,NULL,268,0.00033
1786527,2026/8/12 01:38,MW2044B23370,ANZ,NULL,18,NULL,A14205,3.24E+00,7.30E-04,18717,NULL,268,0.00003
1786526,2026/8/12 01:38,MW2045B42141,A25,NULL,8,                    ,A05863,3.24E+00,1.14E-03,18020,NULL,268,0.00063
1786525,2026/8/12 01:37,MW2045B42139,A25,NULL,8,                    ,A05863,3.24E+00,1.08E-03,18325,NULL,268,0.00013
1786524,2026/8/12 01:37,MW2044B23369,A23,NULL,6,NULL,A14205,3.24E+00,9.90E-04,18719,NULL,268,0.00012
1786523,2026/8/12 01:37,MW2045B47058,A25,NULL,8,                    ,A05863,3.24E+00,8.60E-04,18137,NULL,268,0.00029
1786522,2026/8/12 01:37,MW2044B23367,ANZ,NULL,18,NULL,A14205,3.24E+00,7.40E-04,18670,NULL,268,0.00098
1786521,2026/8/12 01:36,MW2045B47060,A25,NULL,8,                    ,A05863,3.24E+00,8.90E-04,18173,NULL,268,0.00029
1786520,2026/8/12 01:36,MW2045B47771,A27,NULL,10,NULL,A14205,3.24E+00,8.40E-04,18811,NULL,268,0.00048
1786519,2026/8/12 01:36,MW2045B44352,A25,NULL,8,                    ,A05863,3.24E+00,1.16E-03,18231,NULL,268,0.00061
1786518,2026/8/12 01:36,MW2044B23366,ANZ,NULL,18,NULL,A14205,3.24E+00,7.20E-04,18683,NULL,268,0.00021
1786517,2026/8/12 01:36,MW2045B47498,A25,NULL,8,                    ,A05863,3.24E+00,9.80E-04,18250,NULL,268,0.00067
1786516,2026/8/12 01:35,MW2045B47772,A27,NULL,10,NULL,A14205,3.24E+00,9.30E-04,18623,NULL,268,0.00091
1786515,2026/8/12 01:35,MW2044B22049,A25,NULL,8,                    ,A05863,3.24E+00,1.05E-03,18498,NULL,268,0.00036
1786514,2026/8/12 01:35,MW2045B47768,A27,NULL,10,NULL,A14205,3.24E+00,9.50E-04,18790,NULL,268,0.00052
1786513,2026/8/12 01:35,MW2044B23364,A25,NULL,8,                    ,A05863,3.24E+00,9.70E-04,18359,NULL,268,0.0008
1786512,2026/8/12 01:34,MW2045B47652,ANZ,NULL,18,NULL,A14205,3.24E+00,7.50E-04,18583,NULL,268,0.0002
1786511,2026/8/12 01:34,MW2045B43528,A25,NULL,8,                    ,A05863,3.24E+00,1.25E-03,18413,NULL,268,0.00099
1786510,2026/8/12 01:34,MW2045B47653,C26,NULL,26,NULL,A14205,3.24E+00,8.30E-04,18735,NULL,268,0.00099
1786509,2026/8/12 01:34,MW2045B44316,A25,NULL,8,                    ,A05863,3.24E+00,1.31E-03,18125,NULL,268,0.00046
1786508,2026/8/12 01:34,MW2045B41306,A25,NULL,8,                    ,A05863,3.24E+00,9.50E-04,18283,NULL,268,0.0008
1786507,2026/8/12 01:33,MW2045B55756,ANZ,NULL,18,NULL,A19513,3.24E+00,7.20E-04,18573,NULL,268,0.00024
1786506,2026/8/12 01:33,MW2045B55765,ANZ,NULL,18,NULL,A19513,3.24E+00,7.10E-04,18459,NULL,268,0.00047
1786505,2026/8/12 01:33,MW2045B43501,A25,NULL,8,                    ,A05863,3.24E+00,1.17E-03,18158,NULL,268,0.00011
1786504,2026/8/12 01:33,MW2045B55757,ANZ,NULL,18,NULL,A19513,3.24E+00,7.10E-04,18420,NULL,268,0.00058
1786503,2026/8/12 01:33,MW2044B08168,A23,NULL,6,                    ,A11607,3.24E+00,1.09E-03,18331,NULL,268,0.00016
1786502,2026/8/12 01:32,MW2044B08169,A23,NULL,6,                    ,A11607,3.24E+00,1.09E-03,18324,NULL,268,0.00058
1786501,2026/8/12 01:32,MW2045B44314,A24,NULL,7,NULL,A19513,3.24E+00,1.13E-03,18558,NULL,268,0.00002
1786500,2026/8/12 01:32,MW2044B08182,C25,NULL,25,                    ,A11607,3.24E+00,1.00E-03,18392,NULL,268,0.00015
1786499,2026/8/12 01:32,MW2045B42330,A25,NULL,8,NULL,A19513,3.24E+00,1.02E-03,18700,NULL,268,0.00028
1786498,2026/8/12 01:31,MW2044B08183,C24,NULL,24,                    ,A11607,3.24E+00,9.40E-04,18359,NULL,268,0.00067
1786497,2026/8/12 01:31,MW2045B42329,A24,NULL,7,NULL,A19513,3.24E+00,8.70E-04,18696,NULL,268,0.00045
1786496,2026/8/12 01:31,MW2044B07999,A24,NULL,7,                    ,A11607,3.24E+00,1.04E-03,18368,NULL,268,0.00071
1786495,2026/8/12 01:31,MW2045B42327,A26,NULL,9,NULL,A19513,3.24E+00,1.03E-03,18680,NULL,268,0.00037
1786494,2026/8/12 01:31,MW2044B08000,A24,NULL,7,                    ,A11607,3.24E+00,9.80E-04,18340,NULL,268,0.00007
1786493,2026/8/12 01:30,MW2045B42308,A27,NULL,10,NULL,A19513,3.24E+00,1.04E-03,18922,NULL,268,0.00057
1786492,2026/8/12 01:30,MW2044B08001,A23,NULL,6,                    ,A11607,3.24E+00,8.50E-04,18354,NULL,268,0.00028
1786491,2026/8/12 01:30,MW2017B07116,A21,NULL,4,NULL,A19513,3.22E+00,8.60E-04,18669,NULL,268,0.00022
1786490,2026/8/12 01:30,MW2044B08002,A24,NULL,7,                    ,A11607,3.24E+00,1.00E-03,18295,NULL,268,0.00005
1786489,2026/8/12 01:29,MW2017B07117,ANZ,NULL,18,NULL,A19513,3.22E+00,7.30E-04,18508,NULL,268,0.00018
1786488,2026/8/12 01:29,MW2045B57417,A25,NULL,8,                    ,A11607,3.24E+00,9.80E-04,18240,NULL,268,0.00013
1786487,2026/8/12 01:29,MW2017B07119,ANZ,NULL,18,NULL,A19513,3.22E+00,7.40E-04,18689,NULL,268,0.00029
1786486,2026/8/12 01:29,MW2044B08089,A22,NULL,5,                    ,A11607,3.24E+00,1.19E-03,18339,NULL,268,0.00098
1786485,2026/8/12 01:28,MW2045B57671,A25,NULL,8,NULL,A19513,3.24E+00,8.50E-04,18585,NULL,268,0.00023
1786484,2026/8/12 01:28,MW2045B57415,A25,NULL,8,                    ,A11607,3.24E+00,9.90E-04,18246,NULL,268,0.00004
1786483,2026/8/12 01:28,MW2044B08166,A24,NULL,7,NULL,A23309,3.24E+00,9.00E-04,18391,NULL,268,0.00052
1786482,2026/8/12 01:28,MW2044B08090,A22,NULL,5,                    ,A11607,3.24E+00,1.20E-03,18526,NULL,268,0.00072
1786481,2026/8/12 01:28,MW2044B08219,A25,NULL,8,NULL,A23309,3.24E+00,1.05E-03,18560,NULL,268,0.00032
1786480,2026/8/12 01:27,MW2045B47685,CHH,NULL,20,                    ,A18741,3.24E+00,9.80E-04,18270,NULL,268,0.00051
1786479,2026/8/12 01:27,MW2044B08220,A25,NULL,8,NULL,A23309,3.24E+00,1.07E-03,18503,NULL,268,0.00005
1786478,2026/8/12 01:26,MW2044B08218,A25,NULL,8,NULL,A23309,3.24E+00,1.01E-03,18552,NULL,268,0.00021
1786477,2026/8/12 01:26,MW2044B08217,A25,NULL,8,NULL,A23309,3.24E+00,9.70E-04,18469,NULL,268,0.00016
1786476,2026/8/12 01:26,MW2045B47684,A27,NULL,10,                    ,A18741,3.24E+00,9.40E-04,18167,NULL,268,0.00021
1786475,2026/8/12 01:25,MW2044B08301,ANZ,NULL,18,NULL,A23309,3.24E+00,7.20E-04,18561,NULL,268,0.00035
1786474,2026/8/12 01:25,MW2045B41361,CHH,NULL,20,                    ,A18741,3.24E+00,1.00E-03,18278,NULL,268,0.00087
1786473,2026/8/12 01:25,MW2044B13405,ANZ,NULL,18,NULL,A23309,3.24E+00,7.80E-04,18595,NULL,268,0.00075
1786472,2026/8/12 01:25,MW2045B47681,A27,NULL,10,                    ,A18741,3.24E+00,1.00E-03,18368,NULL,268,0.00026
1786471,2026/8/12 01:24,MW2044B13417,A26,NULL,9,NULL,A23309,3.24E+00,8.70E-04,18541,NULL,268,0.00003
1786470,2026/8/12 01:24,MW2045B43519,C25,NULL,25,                    ,A18741,3.24E+00,1.08E-03,18100,NULL,268,0.00009
1786469,2026/8/12 01:24,MW2044B08216,A23,NULL,6,NULL,A23309,3.24E+00,8.90E-04,18362,NULL,268,0.00003
1786468,2026/8/12 01:24,MW2045B43522,A25,NULL,8,                    ,A18741,3.24E+00,1.09E-03,18105,NULL,268,0.00066
1786467,2026/8/12 01:24,MW2044B19447,ANZ,NULL,18,NULL,A23309,3.24E+00,7.10E-04,18461,NULL,268,0.00065
1786466,2026/8/12 01:23,MW2045B47657,A27,NULL,10,                    ,A18741,3.24E+00,9.80E-04,18432,NULL,268,0.00027
1786465,2026/8/12 01:23,MW2044B08237,A24,NULL,7,NULL,A23309,3.24E+00,8.20E-04,18580,NULL,268,0.00032
1786464,2026/8/12 01:22,MW2045B43513,A25,NULL,8,                    ,A18741,3.24E+00,1.21E-03,18366,NULL,268,0.00003
1786463,2026/8/12 01:22,MW2044B19212,A24,NULL,7,NULL,A23309,3.24E+00,9.40E-04,18668,NULL,268,0.00041
1786462,2026/8/12 01:22,MW2045B47662,A27,NULL,10,                    ,A18741,3.24E+00,9.50E-04,18375,NULL,268,0.00065
1786461,2026/8/12 01:21,MW2045B47679,A27,NULL,10,NULL,A14497,3.24E+00,8.10E-04,18829,NULL,268,0.00049
1786460,2026/8/12 01:21,MW2045B47663,A27,NULL,10,                    ,A18741,3.24E+00,9.50E-04,18297,NULL,268,0.00016
1786459,2026/8/12 01:21,MW2045B41397,A27,NULL,10,NULL,A14497,3.24E+00,9.80E-04,18788,NULL,268,0.00022
